Fecha,Turno,TAC,Codigo,Linea,Lote,Hora,Etapa,Ver,Agrupador,Categoria,Proteina (%),Humedad (%),Grasa (%),Ceniza (%),Fibra (%),Proteina F.(%),Humedad F.(%),Lipidos F. (%),Ceniza F.(%),Fibra F.(%),Almidon F. (%),VQ - Proteina R.(%),"VQ - Humedad R.(%) ",VQ - Grasa E.E R.(%),VQ - Grasa H.A R.(%),VQ - % Ceniza,VQ - % Fibra,VQ - % Almidón,VQ - CALCIO,VQ - FOSFORO,VQ - MAGNESIO,VQ - POTASIO,VQ - SODIO,VQ - COLESTEROL mg/100g,VQ - Aw,AF - W2,AF - PM,AF - Hidroestabilidad,AF - <0.250,AF - 0.250 - 0.500,AF - 0.500 - 0.600,AF - 0.600 - 0.700,AF - 0.700 - 0.800,AF - 0.800 - 0.900,AF - 0.900 - 1.0,AF - >1.0,AF - Conforme Longitud,AF - Longitud <=  10.00 %,"AF - <250 ","AF - 0.250 - 0.500 ","AF - 0.500 - 0.600 ","AF - 0.600 - 0.700 ","AF - 0.700 - 0.800 ","AF - 0.800 - 0.900 ","AF - 0.900 - 1.0 ","AF - >1.0 ",AF - Conforme Diametro,AF - Diametro <=  10.00 %,AF - % Rebabas,AF - % de Finos <250 um,PPG - Peso,PPG - Particulas,PPG - Part./g,FH - PESO2,"FH - Pellets que Flotan 140 PPT ",FH - Flotabilidad % 140 (10s)ppt,FH - Tiempo de Hundimiento 140ppt(seg)2,FH - % Hundimiento 140,DE - VOL.1,DE - VOL.2,DE - DIF. VOLUMEN,DE - PESO,DE - DENSIDAD ESPECIFICA (kg/L),DA - PESO3,DA - VOLUMEN DEL VASO,DA - DENSIDAD APARENTE  (g/L),R140 - Peso./g,R140 - Part.g /25 gr,"R140 - Minuto""5"" ","R140 - Minuto  ""15"" ","R140 - Minuto  ""30"" ","R140 - Minuto  ""60"" ",R140 - % Reflote 140 PPT,D. Empleo,Autorizado por:,Cantidad de Bolsas,Cantidad de Bolsas 2,Cantidad de Bolsas 3,Cantidad de Bolsas 4,Total Bolsas,TN,Codigo QM,Motivo Pulmon,Observaciones,Causas Pulmon
1/11/2024,I,JParedesA,7549054,B,PE240111B0,14:00:00,PT,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,39.18,10.02,7.25,9.01,10.58,1.82,14.07,1.54,1.11,0.33,1.76,0.91,98.95,0.59,148,196,BUENA,0.05,0.05,5.73,31.94,46.45,10.18,0.96,4.64,95.26,4.74,0.58,1.29,12.31,29.26,45.75,10.07,0.62,0.12,98.01,1.99,0.36%,0.05%,,,2580,15,,0.48%,,99.52%,50,,-50,30,1.28,,0.3,675,25,64500,-,,,,,LIBRE,PIERO A.,264,,,,264,6.6,40000314673,Flotabilidad,Flotabilidad 0.48 / Densidad 1.28
1/11/2024,II,JParedesA,7549054,B,PE240111B0,15:40:00,Zaranda,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,39.61,9.87,6.81,8.51,0.58,1.83,14.27,1.38,1.12,0.31,1.77,0.85,105.69,0.58,149,198,BUENA,0.06,0.07,5.96,30.43,46.19,12.09,1.02,4.18,95.69,4.31,1.21,1.31,11.40,27.64,45.90,11.88,0.50,0.16,97.32,2.68,,,,,2618,15,,0.47%,,99.53%,50,,-50,30,,,0.3,,25,65450,-,,,,,,,,,,,0,0,,,
1/11/2024,II,JParedesA,7549054,B,PE240111B0,18:00:00,Zaranda,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,39.17,9.97,6.98,8.43,10.87,1.86,14.42,1.28,1.17,0.39,1.8,0.98,111.46,0.59,151,202,BUENA,0.03,0.06,6.16,28.19,44.52,14.99,1.48,4.57,95.34,4.66,0.68,1.63,11.21,25.68,44.48,15.20,1.01,0.11,97.58,2.42,,,,,2646,15,,0.41%,,99.59%,50,,-50,30,,,0.3,,25,66150,-,,,,,,,,,,,0,0,,,
1/11/2024,III,EVillegasL,7549054,B,PE240111B0,19:30:00,Zaranda,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,39.15,9.72,7.22,8.84,10.75,1.81,14.36,1.52,1.12,0.34,1.71,0.95,109.30,0.57,136,172,BUENA,0.04,0.07,5.94,31.03,43.60,13.51,1.37,4.44,95.45,4.55,0.89,1.99,12.27,28.56,41.99,13.25,0.92,0.13,96.99,3.01,,,,,2517,15,,0.44%,,99.56%,50,,-50,30,,,0.3,,25,62931,-,,,,,,,,,,,0,0,,,
1/11/2024,III,EVillegasL,7549054,B,PE240111B0,21:30:00,Zaranda,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,39.49,9.68,7.11,8.90,11.04,1.77,14.00,1.46,1.14,0.35,1.77,0.95,110.17,0.57,143,186,BUENA,0.02,0.06,5.24,29.91,44.61,13.66,1.65,4.85,95.07,4.93,0.92,1.42,10.50,28.53,43.99,13.46,1.08,0.10,97.56,2.44,,,,,2526,15,,0.26%,,99.74%,50,,-50,30,,,0.3,,25,63158,-,,,,,,,,,,,0,0,,,
1/11/2024,III,EVillegasL,7549054,B,PE240111B0,23:30:00,Zaranda,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,39.60,9.68,7.48,9.28,11.12,1.79,14.05,1.52,1.12,0.34,1.77,0.97,110.93,0.57,139,178,BUENA,0.03,0.06,5.11,28.97,44.79,15.26,1.60,4.18,95.73,4.27,1.70,1.44,9.47,26.93,44.09,15.15,1.13,0.09,96.77,3.23,,,,,2525,15,,0.23%,,99.77%,50,,-50,30,,,0.3,,25,63125,-,,,,,,,,,,,0,0,,,
1/11/2024,III,EVillegasL,7549054,B,PE240111B0,01:30:00,Zaranda,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,39.24,9.71,7.71,9.39,11.10,1.74,14.46,1.51,1.13,0.35,1.83,1.00,112.76,0.55,150,200,"REGULAR ",0.06,0.06,3.08,27.99,45.80,13.50,2.01,7.50,92.38,7.62,1.40,1.66,10.06,32.14,41.58,12.13,0.90,0.13,96.81,3.19,,,,,2500,15,,0.16%,,99.84%,50,,-50,30,,,0.3,,25,62500,-,,,,,,,,,,,0,0,,,
1/11/2024,III,EVillegasL,7549054,B,PE240111B0,03:30:00,Zaranda,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,39.24,9.71,7.71,9.39,11.10,1.74,14.46,1.51,1.13,0.35,1.83,1.00,112.76,0.57,148,196,BUENA,0.04,0.07,2.23,25.37,46.00,14.48,2.55,9.26,90.63,9.37,1.37,1.62,9.55,32.60,41.05,12.32,1.17,0.32,96.69,3.31,,,,,2583,15,,0.41%,,99.59%,50,,-50,30,,,0.3,,25,64583,-,,,,,,,,,,,0,0,,,
1/11/2024,III,EVillegasL,7549054,B,PE240111B0,05:30:00,Zaranda,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,39.28,10.07,7.49,9.52,10.76,1.74,15.06,1.55,1.06,0.29,1.79,0.96,111.70,0.58,150,200,BUENA,0.06,0.05,2.62,26.53,47.25,14.54,2.45,6.50,93.39,6.61,1.36,1.74,8.44,31.64,42.64,12.89,1.18,0.11,96.79,3.21,,,,,2542,15,,0.32%,,99.68%,50,,-50,30,,,0.3,,25,63542,-,,,,,,,,,,,0,0,,,
1/11/2024,III,EVillegasL,7549054,B,PE240111B0,05:00:00,PT,112,HD14290,NICOVITA T�RAP CAMAR�N 35% - 08,35.5 - 37.5,5.5 - 11,6.5 - 8,,,36.29,10.94,9.38,,,,39.12,9.47,7.54,9.23,11.01,1.79,14.75,1.53,1.16,0.35,1.79,0.96,113.39,0.56,142,184,BUENA,0.10,0.06,4.20,29.56,46.15,13.08,1.71,5.14,94.70,5.30,0.95,1.69,10.39,30.31,43.30,12.34,0.95,0.07,97.29,2.71,0.27%,0.09%,,,2548,15,,0.24%,,99.76%,50,,-50,30,1.30,,0.3,682.5,25,63700,-,,,,,LIBRE,PIERO A.,1056,528,321,,1905,47.625,40000314926 / 1000194871  /  40000315117,Flotabilidad,Flotabilidad 0.24
