IdRegistro,IdRango,Valor
REG-0014628,160,0.09
REG-0014629,152,0.09
REG-0014629,153,0.8
REG-0014629,154,1.43
REG-0014629,155,9.29
REG-0014629,156,19.69
REG-0014629,157,30.61
REG-0014629,158,33.84
REG-0014629,159,4.19
REG-0014629,160,0.06
REG-0014630,152,0.16
REG-0014630,153,0.4
REG-0014630,154,1.25
REG-0014630,155,8.18
REG-0014630,156,18.85
REG-0014630,157,29.73
REG-0014630,158,35.28
REG-0014630,159,6.02
REG-0014630,160,0.13
REG-0014631,152,0.09
REG-0014631,153,0.3
REG-0014631,154,0.18
REG-0014631,155,0.62
REG-0014631,156,9.77
REG-0014631,157,55.58
REG-0014631,158,30.48
REG-0014631,159,2.77
REG-0014631,160,0.21
REG-0014632,152,0.01
REG-0014632,153,0.32
REG-0014632,154,0.85
REG-0014632,155,5.45
REG-0014632,156,15.52
REG-0014632,157,27.49
REG-0014632,158,41.65
REG-0014632,159,8.51
REG-0014632,160,0.2
REG-0014633,152,0.16
REG-0014633,153,0.19
REG-0014633,154,0.37
REG-0014633,155,2.21
REG-0014633,156,21.41
REG-0014633,157,53.93
REG-0014633,158,19.71
REG-0014633,159,1.84
REG-0014633,160,0.18
REG-0014634,152,0.08
REG-0014634,153,0.57
REG-0014634,154,1.24
REG-0014634,155,7.88
REG-0014634,156,19.42
REG-0014634,157,31.49
REG-0014634,158,34.77
REG-0014634,159,4.34
REG-0014634,160,0.21
REG-0014635,152,0.09
REG-0014635,153,0.28
REG-0014635,154,0.23
REG-0014635,155,1.08
REG-0014635,156,13.41
REG-0014635,157,55.04
REG-0014635,158,26.98
REG-0014635,159,2.69
REG-0014635,160,0.2
REG-0014636,152,0.01
REG-0014636,153,0.42
REG-0014636,154,0.79
REG-0014636,155,5.17
REG-0014636,156,15.07
REG-0014636,157,27.11
REG-0014636,158,40.69
REG-0014636,159,10.38
REG-0014636,160,0.36
REG-0014637,152,0.09
REG-0014637,153,0.41
REG-0014637,154,0.45
REG-0014637,155,1.43
REG-0014637,156,13.41
REG-0014637,157,49.99
REG-0014637,158,30.29
REG-0014637,159,3.61
REG-0014637,160,0.32
REG-0014638,152,0.05
REG-0014638,153,0.35
REG-0014638,154,0.88
REG-0014638,155,5.47
REG-0014638,156,15.67
REG-0014638,157,26.99
REG-0014638,158,39.42
REG-0014638,159,10.79
REG-0014638,160,0.38
REG-0014639,152,0.11
REG-0014639,153,0.19
REG-0014639,154,0.35
REG-0014639,155,0.78
REG-0014639,156,8.55
REG-0014639,157,50.71
REG-0014639,158,34.85
REG-0014639,159,3.89
REG-0014639,160,0.57
REG-0014640,152,0.11
REG-0014640,153,0.49
REG-0014640,154,0.92
REG-0014640,155,4.58
REG-0014640,156,13.92
REG-0014640,157,28.57
REG-0014640,158,41.19
REG-0014640,159,9.76
REG-0014640,160,0.46
REG-0014641,152,0.08
REG-0014641,153,0.33
REG-0014641,154,0.49
REG-0014641,155,2.06
REG-0014641,156,24.4
REG-0014641,157,56.74
REG-0014641,158,15.15
REG-0014641,159,0.7
REG-0014641,160,0.05
REG-0014642,152,0.04
REG-0014642,153,0.4
REG-0014642,154,0.83
REG-0014642,155,4.87
REG-0014642,156,14.34
REG-0014642,157,26.69
REG-0014642,158,40.86
REG-0014642,159,11.41
REG-0014642,160,0.56
REG-0014643,152,0.16
REG-0014643,153,0.33
REG-0014643,154,0.44
REG-0014643,155,2.27
REG-0014643,156,22.84
REG-0014643,157,57.22
REG-0014643,158,15.7
REG-0014643,159,0.97
REG-0014643,160,0.07
REG-0014644,152,0.05
REG-0014644,153,0.51
REG-0014644,154,1.22
REG-0014644,155,5.52
REG-0014644,156,14.17
REG-0014644,157,26.76
REG-0014644,158,40.18
REG-0014644,159,10.99
REG-0014644,160,0.6
REG-0014645,152,0.03
REG-0014645,153,0.47
REG-0014645,154,0.36
REG-0014645,155,1.56
REG-0014645,156,17.58
REG-0014645,157,54.2
REG-0014645,158,23.44
REG-0014645,159,2.19
REG-0014645,160,0.17
REG-0014646,152,0.16
REG-0014646,153,0.52
REG-0014646,154,1.02
REG-0014646,155,5.35
REG-0014646,156,15.25
REG-0014646,157,27.54
REG-0014646,158,39.43
REG-0014646,159,10.37
REG-0014646,160,0.36
REG-0014647,152,0.03
REG-0014647,153,0.38
REG-0014647,154,0.61
REG-0014647,155,2.17
REG-0014647,156,17.96
REG-0014647,157,54.81
REG-0014647,158,22.04
REG-0014647,159,1.8
REG-0014647,160,0.2
REG-0014648,152,0.16
REG-0014648,153,0.51
REG-0014648,154,0.98
REG-0014648,155,4.71
REG-0014648,156,13.86
REG-0014648,157,27.27
REG-0014648,158,40.37
REG-0014648,159,11.66
REG-0014648,160,0.48
REG-0014649,152,0.04
REG-0014649,153,0.39
REG-0014649,154,0.2
REG-0014649,155,2.52
REG-0014649,156,33.74
REG-0014649,157,54.85
REG-0014649,158,7.79
REG-0014649,159,0.41
REG-0014649,160,0.06
REG-0014650,152,0.33
REG-0014650,153,0.56
REG-0014650,154,0.36
REG-0014650,155,2.71
REG-0014650,156,29.53
REG-0014650,157,55.09
REG-0014650,158,10.55
REG-0014650,159,0.79
REG-0014650,160,0.08
REG-0014651,152,0.16
REG-0014651,153,0.55
REG-0014651,154,0.63
REG-0014651,155,2.31
REG-0014651,156,21.6
REG-0014651,157,54.73
REG-0014651,158,18.27
REG-0014651,159,1.52
REG-0014651,160,0.23
REG-0014652,152,0.04
REG-0014652,153,0.18
REG-0014652,154,0.57
REG-0014652,155,3.29
REG-0014652,156,21.87
REG-0014652,157,51.88
REG-0014652,158,20.13
REG-0014652,159,1.85
REG-0014652,160,0.19
REG-0014653,152,0.07
REG-0014653,153,0.44
REG-0014653,154,0.69
REG-0014653,155,2.37
REG-0014653,156,15.51
REG-0014653,157,49.84
REG-0014653,158,27.34
REG-0014653,159,3.39
REG-0014653,160,0.35
REG-0014654,152,0.12
REG-0014654,153,0.3
REG-0014654,154,1.02
REG-0014654,155,9.94
REG-0014654,156,18.49
REG-0014654,157,25.93
REG-0014654,158,35.14
REG-0014654,159,8.77
REG-0014654,160,0.29
REG-0014655,152,0.04
REG-0014655,153,0.3
REG-0014655,154,0.46
REG-0014655,155,2.6
REG-0014655,156,12.68
REG-0014655,157,25.34
REG-0014655,158,41.39
REG-0014655,159,16.63
REG-0014655,160,0.56
REG-0014656,152,0.05
REG-0014656,153,0.2
REG-0014656,154,0.44
REG-0014656,155,2.2
REG-0014656,156,12.87
REG-0014656,157,26.15
REG-0014656,158,41.65
REG-0014656,159,15.95
REG-0014656,160,0.49
REG-0014657,152,0.03
REG-0014657,153,0.29
REG-0014657,154,0.32
REG-0014657,155,2.1
REG-0014657,156,11.39
REG-0014657,157,25.87
REG-0014657,158,42.6
REG-0014657,159,16.68
REG-0014657,160,0.72
REG-0014658,152,0.02
REG-0014658,153,0.18
REG-0014658,154,0.57
REG-0014658,155,3.56
REG-0014658,156,31.22
REG-0014658,157,51.82
REG-0014658,158,11.69
REG-0014658,159,0.83
REG-0014658,160,0.11
REG-0014659,152,0.02
REG-0014659,153,0.4
REG-0014659,154,0.79
REG-0014659,155,5.82
REG-0014659,156,15.82
REG-0014659,157,26.99
REG-0014659,158,39.33
REG-0014659,159,10.54
REG-0014659,160,0.29
REG-0014660,152,0.03
REG-0014660,153,0.37
REG-0014660,154,0.48
REG-0014660,155,2.54
REG-0014660,156,15.75
REG-0014660,157,48.44
REG-0014660,158,28.39
REG-0014660,159,3.64
REG-0014660,160,0.36
REG-0014661,152,0.1
REG-0014661,153,0.17
REG-0014661,154,0.32
REG-0014661,155,2.28
REG-0014661,156,11.65
REG-0014661,157,24.52
REG-0014661,158,39.6
REG-0014661,159,20.06
REG-0014661,160,1.3
REG-0014662,152,0.25
REG-0014662,153,0.58
REG-0014662,154,0.59
REG-0014662,155,2.83
REG-0014662,156,14.68
REG-0014662,157,46.02
REG-0014662,158,30.28
REG-0014662,159,4.23
REG-0014662,160,0.54
REG-0014663,152,0.05
REG-0014663,153,0.6
REG-0014663,154,0.43
REG-0014663,155,2.93
REG-0014663,156,13.14
REG-0014663,157,26.9
REG-0014663,158,39.87
REG-0014663,159,15.21
REG-0014663,160,0.87
REG-0014664,152,0.02
REG-0014664,153,0.28
REG-0014664,154,0.45
REG-0014664,155,2.3
REG-0014664,156,14.61
REG-0014664,157,48.02
REG-0014664,158,30.22
REG-0014664,159,3.71
REG-0014664,160,0.39
REG-0014665,152,0.2
REG-0014665,153,0.38
REG-0014665,154,0.71
REG-0014665,155,5.75
REG-0014665,156,16.34
REG-0014665,157,27.05
REG-0014665,158,37.33
REG-0014665,159,11.65
REG-0014665,160,0.59
REG-0014666,152,0.03
REG-0014666,153,0.61
REG-0014666,154,0.97
REG-0014666,155,6.4
REG-0014666,156,16.07
REG-0014666,157,25.67
REG-0014666,158,35.26
REG-0014666,159,13.89
REG-0014666,160,1.1
REG-0014667,152,0.02
REG-0014667,153,0.43
REG-0014667,154,0.95
REG-0014667,155,6.48
REG-0014667,156,16.43
REG-0014667,157,26.8
REG-0014667,158,34.77
REG-0014667,159,13.31
REG-0014667,160,0.81
REG-0014668,152,0.03
REG-0014668,153,0.3
REG-0014668,154,0.64
REG-0014668,155,2.92
REG-0014668,156,17.18
REG-0014668,157,49.35
REG-0014668,158,26.22
REG-0014668,159,2.96
REG-0014668,160,0.4
REG-0014669,152,0.04
REG-0014669,153,0.31
REG-0014669,154,0.5
REG-0014669,155,3.74
REG-0014669,156,13.9
REG-0014669,157,26.54
REG-0014669,158,39.29
REG-0014669,159,14.89
REG-0014669,160,0.79
REG-0014670,152,0.02
REG-0014670,153,0.56
REG-0014670,154,0.41
REG-0014670,155,1.9
REG-0014670,156,23.68
REG-0014670,157,57.37
REG-0014670,158,15.31
REG-0014670,159,0.7
REG-0014670,160,0.05
REG-0014671,152,0.01
REG-0014671,153,0.36
REG-0014671,154,0.93
REG-0014671,155,5.23
REG-0014671,156,14.71
REG-0014671,157,27.51
REG-0014671,158,37.46
REG-0014671,159,12.81
REG-0014671,160,0.98
REG-0014672,152,0.1
REG-0014672,153,0.16
REG-0014672,154,0.28
REG-0014672,155,2.2
REG-0014672,156,25.04
REG-0014672,157,56.62
REG-0014672,158,14.76
REG-0014672,159,0.77
REG-0014672,160,0.07
REG-0014673,152,0.02
REG-0014673,153,0.33
REG-0014673,154,1.49
REG-0014673,155,8.21
REG-0014673,156,17.86
REG-0014673,157,30.99
REG-0014673,158,31.68
REG-0014673,159,8.92
REG-0014673,160,0.5
REG-0014674,152,0.02
REG-0014674,153,0.29
REG-0014674,154,0.59
REG-0014674,155,4
REG-0014674,156,35.98
REG-0014674,157,50.32
REG-0014674,158,8.23
REG-0014674,159,0.54
REG-0014674,160,0.03
REG-0014675,152,0.01
REG-0014675,153,0.41
REG-0014675,154,1.61
REG-0014675,155,7.07
REG-0014675,156,15.65
REG-0014675,157,28.31
REG-0014675,158,33.25
REG-0014675,159,12.49
REG-0014675,160,1.2
REG-0014676,152,1.83
REG-0014676,153,1.29
REG-0014676,154,0.43
REG-0014676,155,2.46
REG-0014676,156,21.36
REG-0014676,157,49.97
REG-0014676,158,20.77
REG-0014676,159,1.73
REG-0014676,160,0.16
REG-0014677,152,0.75
REG-0014677,153,0.95
REG-0014677,154,1.45
REG-0014677,155,6.46
REG-0014677,156,15.49
REG-0014677,157,27.45
REG-0014677,158,33.2
REG-0014677,159,12.97
REG-0014677,160,1.28
REG-0014678,152,0.19
REG-0014678,153,0.48
REG-0014678,154,0.68
REG-0014678,155,2.75
REG-0014678,156,21.18
REG-0014678,157,49.95
REG-0014678,158,22.44
REG-0014678,159,2.2
REG-0014678,160,0.13
REG-0014679,152,0.06
REG-0014679,153,1.27
REG-0014679,154,3.16
REG-0014679,155,10.04
REG-0014679,156,19.47
REG-0014679,157,30.39
REG-0014679,158,28.05
REG-0014679,159,7.05
REG-0014679,160,0.51
REG-0014680,152,0.03
REG-0014680,153,0.36
REG-0014680,154,1.05
REG-0014680,155,3.02
REG-0014680,156,18.11
REG-0014680,157,46.27
REG-0014680,158,26.87
REG-0014680,159,3.65
REG-0014680,160,0.64
REG-0014681,152,0.03
REG-0014681,153,0.76
REG-0014681,154,2.66
REG-0014681,155,9.33
REG-0014681,156,18.84
REG-0014681,157,30.09
REG-0014681,158,29.36
REG-0014681,159,8.17
REG-0014681,160,0.76
REG-0014682,152,0.08
REG-0014682,153,0.41
REG-0014682,154,0.5
REG-0014682,155,4.22
REG-0014682,156,37.83
REG-0014682,157,48.75
REG-0014682,158,7.61
REG-0014682,159,0.49
REG-0014682,160,0.11
REG-0014683,152,0.02
REG-0014683,153,0.61
REG-0014683,154,1.83
REG-0014683,155,7.93
REG-0014683,156,17.45
REG-0014683,157,29.41
REG-0014683,158,33.28
REG-0014683,159,8.95
REG-0014683,160,0.52
REG-0014684,152,0.04
REG-0014684,153,0.51
REG-0014684,154,0.64
REG-0014684,155,2.18
REG-0014684,156,12.5
REG-0014684,157,41.77
REG-0014684,158,35.53
REG-0014684,159,5.99
REG-0014684,160,0.84
REG-0014685,152,0.03
REG-0014685,153,0.33
REG-0014685,154,0.9
REG-0014685,155,2.76
REG-0014685,156,11.19
REG-0014685,157,35.78
REG-0014685,158,37.7
REG-0014685,159,9.65
REG-0014685,160,1.66
REG-0014686,152,0.12
REG-0014686,153,0.31
REG-0014686,154,0.7
REG-0014686,155,3.15
REG-0014686,156,15.58
REG-0014686,157,40.92
REG-0014686,158,31.4
REG-0014686,159,6.81
REG-0014686,160,1.01
REG-0014687,152,0.01
REG-0014687,153,0.19
REG-0014687,154,0.44
REG-0014687,155,2.09
REG-0014687,156,10.77
REG-0014687,157,33.26
REG-0014687,158,37.02
REG-0014687,159,13.24
REG-0014687,160,2.98
REG-0014688,152,0.13
REG-0014688,153,1.71
REG-0014688,154,1.19
REG-0014688,155,3.22
REG-0014688,156,20.63
REG-0014688,157,55.21
REG-0014688,158,16.13
REG-0014688,159,1.38
REG-0014688,160,0.4
REG-0014689,152,0.09
REG-0014689,153,1.07
REG-0014689,154,2.6
REG-0014689,155,8.63
REG-0014689,156,17.42
REG-0014689,157,28.33
REG-0014689,158,30.08
REG-0014689,159,10.64
REG-0014689,160,1.14
REG-0014690,152,0.04
REG-0014690,153,0.91
REG-0014690,154,2.11
REG-0014690,155,7.09
REG-0014690,156,15.56
REG-0014690,157,27.77
REG-0014690,158,32.17
REG-0014690,159,13.01
REG-0014690,160,1.34
REG-0014691,152,0.07
REG-0014691,153,1.34
REG-0014691,154,2.71
REG-0014691,155,7.98
REG-0014691,156,17.27
REG-0014691,157,29.73
REG-0014691,158,29.46
REG-0014691,159,10.45
REG-0014691,160,0.99
REG-0014692,152,0.02
REG-0014692,153,0.92
REG-0014692,154,2.5
REG-0014692,155,6.71
REG-0014692,156,14.25
REG-0014692,157,26.32
REG-0014692,158,31.55
REG-0014692,159,15.42
REG-0014692,160,2.31
REG-0014693,152,0.04
REG-0014693,153,0.38
REG-0014693,154,0.38
REG-0014693,155,0.71
REG-0014693,156,2.8
REG-0014693,157,18.66
REG-0014693,158,56.3
REG-0014693,159,20.23
REG-0014693,160,0.5
REG-0014694,152,0.11
REG-0014694,153,0.19
REG-0014694,154,0.78
REG-0014694,155,2.3
REG-0014694,156,11.47
REG-0014694,157,35.99
REG-0014694,158,36.8
REG-0014694,159,10.3
REG-0014694,160,2.06
REG-0014695,152,0.06
REG-0014695,153,1.12
REG-0014695,154,2.82
REG-0014695,155,8.65
REG-0014695,156,16.76
REG-0014695,157,28.23
REG-0014695,158,30.03
REG-0014695,159,10.97
REG-0014695,160,1.36
REG-0014696,152,0.03
REG-0014696,153,1.23
REG-0014696,154,1.91
REG-0014696,155,4.74
REG-0014696,156,21.84
REG-0014696,157,50.44
REG-0014696,158,17.73
REG-0014696,159,1.72
REG-0014696,160,0.36
REG-0014697,152,0.13
REG-0014697,153,0.15
REG-0014697,154,0.18
REG-0014697,155,0.39
REG-0014697,156,2.72
REG-0014697,157,19.1
REG-0014697,158,57.51
REG-0014697,159,19.36
REG-0014697,160,0.46
REG-0014698,152,0.02
REG-0014698,153,1.02
REG-0014698,154,1.52
REG-0014698,155,3.44
REG-0014698,156,13.69
REG-0014698,157,42.13
REG-0014698,158,31.66
REG-0014698,159,5.61
REG-0014698,160,0.91
REG-0014699,152,0.01
REG-0014699,153,0.3
REG-0014699,154,0.29
REG-0014699,155,2.56
REG-0014699,156,13.11
REG-0014699,157,23.9
REG-0014699,158,41.45
REG-0014699,159,17.67
REG-0014699,160,0.71
REG-0014700,152,0.02
REG-0014700,153,0.71
REG-0014700,154,1.49
REG-0014700,155,3.27
REG-0014700,156,9.47
REG-0014700,157,35.08
REG-0014700,158,37.73
REG-0014700,159,10.19
REG-0014700,160,2.04
REG-0014701,152,0.04
REG-0014701,153,0.13
REG-0014701,154,0.52
REG-0014701,155,4.37
REG-0014701,156,14.98
REG-0014701,157,24.61
REG-0014701,158,39.45
REG-0014701,159,15.36
REG-0014701,160,0.54
REG-0014702,152,0.08
REG-0014702,153,0.88
REG-0014702,154,1.25
REG-0014702,155,2.57
REG-0014702,156,9.09
REG-0014702,157,32.51
REG-0014702,158,38.14
REG-0014702,159,12.51
REG-0014702,160,2.97
REG-0014703,152,0.1
REG-0014703,153,0.21
REG-0014703,154,0.92
REG-0014703,155,7.57
REG-0014703,156,18.07
REG-0014703,157,26.89
REG-0014703,158,36.6
REG-0014703,159,9.35
REG-0014703,160,0.29
REG-0014704,152,0.15
REG-0014704,153,1.62
REG-0014704,154,2.2
REG-0014704,155,5.41
REG-0014704,156,23.09
REG-0014704,157,44
REG-0014704,158,19.45
REG-0014704,159,3.56
REG-0014704,160,0.52
REG-0014705,152,0.04
REG-0014705,153,0.27
REG-0014705,154,0.37
REG-0014705,155,2.33
REG-0014705,156,8.72
REG-0014705,157,26.24
REG-0014705,158,50.24
REG-0014705,159,11.56
REG-0014705,160,0.23
REG-0014706,152,0.08
REG-0014706,153,1.43
REG-0014706,154,2.64
REG-0014706,155,12.1
REG-0014706,156,37.08
REG-0014706,157,38.03
REG-0014706,158,7.79
REG-0014706,159,0.68
REG-0014706,160,0.17
REG-0014707,152,0.17
REG-0014707,153,0.39
REG-0014707,154,0.39
REG-0014707,155,1.22
REG-0014707,156,9.51
REG-0014707,157,26.87
REG-0014707,158,49.97
REG-0014707,159,11.3
REG-0014707,160,0.18
REG-0014708,152,0.02
REG-0014708,153,0.42
REG-0014708,154,0.38
REG-0014708,155,2.71
REG-0014708,156,13.25
REG-0014708,157,26.8
REG-0014708,158,44.55
REG-0014708,159,11.53
REG-0014708,160,0.34
REG-0014709,152,0.02
REG-0014709,153,0.42
REG-0014709,154,0.38
REG-0014709,155,2.71
REG-0014709,156,13.25
REG-0014709,157,26.8
REG-0014709,158,44.55
REG-0014709,159,11.53
REG-0014709,160,0.34
REG-0014710,152,0.14
REG-0014710,153,0.54
REG-0014710,154,0.51
REG-0014710,155,3.46
REG-0014710,156,15.03
REG-0014710,157,30.09
REG-0014710,158,40.53
REG-0014710,159,9.32
REG-0014710,160,0.38
REG-0014711,152,0.1
REG-0014711,153,0.46
REG-0014711,154,0.58
REG-0014711,155,1.93
REG-0014711,156,11.67
REG-0014711,157,70.61
REG-0014711,158,13.88
REG-0014711,159,0.44
REG-0014711,160,0.33
REG-0014712,152,0.24
REG-0014712,153,0.58
REG-0014712,154,0.56
REG-0014712,155,2.64
REG-0014712,156,13.52
REG-0014712,157,31
REG-0014712,158,44.42
REG-0014712,159,6.88
REG-0014712,160,0.16
REG-0014713,152,0.16
REG-0014713,153,0.33
REG-0014713,154,0.7
REG-0014713,155,4.09
REG-0014713,156,21.32
REG-0014713,157,62.91
REG-0014713,158,9.68
REG-0014713,159,0.37
REG-0014713,160,0.44
REG-0014714,152,0.1
REG-0014714,153,0.22
REG-0014714,154,0.17
REG-0014714,155,1.13
REG-0014714,156,15.02
REG-0014714,157,60.52
REG-0014714,158,21.02
REG-0014714,159,1.39
REG-0014714,160,0.43
REG-0014715,152,0.09
REG-0014715,153,0.3
REG-0014715,154,0.41
REG-0014715,155,3.21
REG-0014715,156,12.97
REG-0014715,157,25.23
REG-0014715,158,40.87
REG-0014715,159,16.21
REG-0014715,160,0.71
REG-0014716,152,0.06
REG-0014716,153,0.38
REG-0014716,154,0.6
REG-0014716,155,3.41
REG-0014716,156,20.74
REG-0014716,157,61.38
REG-0014716,158,11.45
REG-0014716,159,0.67
REG-0014716,160,1.31
REG-0014717,152,0.06
REG-0014717,153,0.23
REG-0014717,154,0.26
REG-0014717,155,1.56
REG-0014717,156,18.66
REG-0014717,157,56.61
REG-0014717,158,20.74
REG-0014717,159,1.63
REG-0014717,160,0.25
REG-0014718,152,0.11
REG-0014718,153,0.3
REG-0014718,154,0.52
REG-0014718,155,3.28
REG-0014718,156,11.91
REG-0014718,157,24.24
REG-0014718,158,40.58
REG-0014718,159,18.13
REG-0014718,160,0.93
REG-0014719,152,0.24
REG-0014719,153,0.57
REG-0014719,154,0.72
REG-0014719,155,2.49
REG-0014719,156,15.8
REG-0014719,157,62.09
REG-0014719,158,17.43
REG-0014719,159,0.52
REG-0014719,160,0.14
REG-0014720,152,0.01
REG-0014720,153,0.57
REG-0014720,154,1.01
REG-0014720,155,2.88
REG-0014720,156,14.9
REG-0014720,157,46.48
REG-0014720,158,29.85
REG-0014720,159,3.84
REG-0014720,160,0.46
REG-0014721,152,0.01
REG-0014721,153,0.2
REG-0014721,154,0.61
REG-0014721,155,3.56
REG-0014721,156,13.19
REG-0014721,157,32.17
REG-0014721,158,36.24
REG-0014721,159,13.29
REG-0014721,160,0.73
REG-0014722,152,0.18
REG-0014722,153,0.52
REG-0014722,154,1.23
REG-0014722,155,5.38
REG-0014722,156,27.14
REG-0014722,157,58.51
REG-0014722,158,6.81
REG-0014722,159,0.2
REG-0014722,160,0.03
REG-0014723,152,0.09
REG-0014723,153,0.61
REG-0014723,154,0.92
REG-0014723,155,3.69
REG-0014723,156,18.83
REG-0014723,157,48.26
REG-0014723,158,24.5
REG-0014723,159,2.74
REG-0014723,160,0.36
REG-0014724,152,0.03
REG-0014724,153,0.42
REG-0014724,154,0.7
REG-0014724,155,4.12
REG-0014724,156,14.29
REG-0014724,157,28.39
REG-0014724,158,40.07
REG-0014724,159,11.53
REG-0014724,160,0.45
REG-0014725,152,0.08
REG-0014725,153,0.41
REG-0014725,154,0.91
REG-0014725,155,3.15
REG-0014725,156,20.19
REG-0014725,157,61.1
REG-0014725,158,12.84
REG-0014725,159,0.58
REG-0014725,160,0.74
REG-0014726,152,0.1
REG-0014726,153,0.42
REG-0014726,154,0.56
REG-0014726,155,3.05
REG-0014726,156,25.71
REG-0014726,157,54.26
REG-0014726,158,14.47
REG-0014726,159,1.2
REG-0014726,160,0.23
REG-0014727,152,0.06
REG-0014727,153,0.39
REG-0014727,154,0.58
REG-0014727,155,4.96
REG-0014727,156,16.11
REG-0014727,157,30.84
REG-0014727,158,39.14
REG-0014727,159,7.7
REG-0014727,160,0.22
REG-0014728,152,0.22
REG-0014728,153,0.29
REG-0014728,154,0.91
REG-0014728,155,4.69
REG-0014728,156,21.05
REG-0014728,157,57.83
REG-0014728,158,14.51
REG-0014728,159,0.43
REG-0014728,160,0.07
REG-0014729,152,0.01
REG-0014729,153,0.38
REG-0014729,154,0.62
REG-0014729,155,2.47
REG-0014729,156,12.5
REG-0014729,157,45.3
REG-0014729,158,33.45
REG-0014729,159,4.73
REG-0014729,160,0.54
REG-0014730,152,0.01
REG-0014730,153,0.53
REG-0014730,154,1.1
REG-0014730,155,6.09
REG-0014730,156,15.33
REG-0014730,157,25.38
REG-0014730,158,36.96
REG-0014730,159,13.87
REG-0014730,160,0.73
REG-0014731,152,0.08
REG-0014731,153,0.73
REG-0014731,154,1.28
REG-0014731,155,4.87
REG-0014731,156,22.48
REG-0014731,157,58.08
REG-0014731,158,12.18
REG-0014731,159,0.27
REG-0014731,160,0.03
REG-0014732,152,0.06
REG-0014732,153,0.57
REG-0014732,154,0.88
REG-0014732,155,3.32
REG-0014732,156,15.12
REG-0014732,157,44.09
REG-0014732,158,30.49
REG-0014732,159,4.84
REG-0014732,160,0.63
REG-0014733,152,0.01
REG-0014733,153,0.39
REG-0014733,154,1.24
REG-0014733,155,6.59
REG-0014733,156,15.95
REG-0014733,157,24.01
REG-0014733,158,35.92
REG-0014733,159,15.11
REG-0014733,160,0.78
REG-0014734,152,0.04
REG-0014734,153,0.62
REG-0014734,154,1.35
REG-0014734,155,6.7
REG-0014734,156,22.56
REG-0014734,157,55.86
REG-0014734,158,12.56
REG-0014734,159,0.27
REG-0014734,160,0.04
REG-0014735,152,0.01
REG-0014735,153,0.83
REG-0014735,154,0.86
REG-0014735,155,3.59
REG-0014735,156,15.18
REG-0014735,157,44.24
REG-0014735,158,30.15
REG-0014735,159,4.69
REG-0014735,160,0.45
REG-0014736,152,0.01
REG-0014736,153,0.07
REG-0014736,154,1.02
REG-0014736,155,5.95
REG-0014736,156,15.57
REG-0014736,157,26.88
REG-0014736,158,37.76
REG-0014736,159,12.21
REG-0014736,160,0.53
REG-0014737,152,0.03
REG-0014737,153,0.46
REG-0014737,154,0.82
REG-0014737,155,3.16
REG-0014737,156,13.07
REG-0014737,157,54.24
REG-0014737,158,27.11
REG-0014737,159,1.04
REG-0014737,160,0.07
REG-0014738,152,0.04
REG-0014738,153,0.46
REG-0014738,154,1.59
REG-0014738,155,6.96
REG-0014738,156,16.76
REG-0014738,157,29.32
REG-0014738,158,35.28
REG-0014738,159,9.12
REG-0014738,160,0.47
REG-0014739,152,0.07
REG-0014739,153,0.4
REG-0014739,154,0.67
REG-0014739,155,2.94
REG-0014739,156,13.52
REG-0014739,157,41.98
REG-0014739,158,32.7
REG-0014739,159,6.76
REG-0014739,160,0.96
REG-0014740,152,0.07
REG-0014740,153,0.37
REG-0014740,154,0.65
REG-0014740,155,4.21
REG-0014740,156,20.63
REG-0014740,157,59.63
REG-0014740,158,14.03
REG-0014740,159,0.33
REG-0014740,160,0.08
REG-0014741,152,0.1
REG-0014741,153,0.47
REG-0014741,154,0.68
REG-0014741,155,2.48
REG-0014741,156,13.61
REG-0014741,157,45.62
REG-0014741,158,32.1
REG-0014741,159,4.43
REG-0014741,160,0.51
REG-0014742,152,0.03
REG-0014742,153,0.58
REG-0014742,154,1.19
REG-0014742,155,6.29
REG-0014742,156,15.94
REG-0014742,157,24.61
REG-0014742,158,36.35
REG-0014742,159,14.21
REG-0014742,160,0.8
REG-0014743,152,3.02
REG-0014743,153,0.82
REG-0014743,154,0.89
REG-0014743,155,2.46
REG-0014743,156,14.42
REG-0014743,157,55.28
REG-0014743,158,21.89
REG-0014743,159,1.05
REG-0014743,160,0.17
REG-0014744,152,0.12
REG-0014744,153,0.45
REG-0014744,154,0.91
REG-0014744,155,4.45
REG-0014744,156,13.74
REG-0014744,157,26.28
REG-0014744,158,37.86
REG-0014744,159,15.31
REG-0014744,160,0.88
REG-0014745,152,3.02
REG-0014745,153,0.82
REG-0014745,154,0.89
REG-0014745,155,2.46
REG-0014745,156,14.42
REG-0014745,157,55.28
REG-0014745,158,21.89
REG-0014745,159,1.05
REG-0014745,160,0.17
REG-0014746,152,0.12
REG-0014746,153,0.45
REG-0014746,154,0.91
REG-0014746,155,4.45
REG-0014746,156,13.74
REG-0014746,157,26.28
REG-0014746,158,37.86
REG-0014746,159,15.31
REG-0014746,160,0.88
REG-0014747,152,0.04
REG-0014747,153,0.46
REG-0014747,154,1.59
REG-0014747,155,6.96
REG-0014747,156,16.76
REG-0014747,157,29.32
REG-0014747,158,35.28
REG-0014747,159,9.12
REG-0014747,160,0.47
REG-0014748,152,0.12
REG-0014748,153,0.45
REG-0014748,154,0.91
REG-0014748,155,4.45
