Fecha,Turno,TAC,Codigo,Linea,Lote,Hora,Etapa,Ver,Agrupador,Categoria,Proteina (%),Humedad (%),Grasa (%),Ceniza (%),Fibra (%),Proteina F.(%),Humedad F.(%),Lipidos F. (%),Ceniza F.(%),Fibra F.(%),Almidon F. (%),VQ - Proteina R.(%),"VQ - Humedad R.(%) ",VQ - Grasa E.E R.(%),VQ - Grasa H.A R.(%),VQ - % Ceniza,VQ - % Fibra,VQ - % Almidón,VQ - CALCIO,VQ - FOSFORO,VQ - MAGNESIO,VQ - POTASIO,VQ - SODIO,VQ - COLESTEROL mg/100g,VQ - Aw,AF - W2,AF - PM,AF - Hidroestabilidad,"AF - <0.250  ","AF - 0.250 - 0.300 ","AF - 0.300 - 0.400 ","AF - 0.400 - 0.500 ","AF - 0.500 - 0.600 ","AF - 0.600 - 0.700 ","AF - 0.700 - 0.800 ","AF - 0.800 - 0.900 ","AF - 0.900 - 1.00 ",AF - 1.0 - 1.1,AF - >1.11,AF - Conforme Longitud,AF - Longitud <=  10.00 %,AF - <0.250  2,"AF - 0.250 - 0.300  ","AF - 0.300 - 0.400  ","AF - 0.400 - 0.500  ","AF - 0.500 - 0.600  ","AF - 0.600 - 0.700  ",AF - 0.700 - 0.800,"AF - 0.800 - 0.900  ","AF - 0.900 - 1.0 ","AF - 1.0 - 1.1 ",AF - >1.1,AF - Conforme Diametro,AF - Diametro <=  10.00 %,AF - Apariencia,AF - % Rebabas,AF - % de Finos <250 um,PPG - Peso,PPG - Particulas,PPG - Part./g,FH - PESO2,"FH - Pellets que Flotan 140 PPT ",FH - Flotabilidad % 140 (10s)ppt,FH - Tiempo de Hundimiento 140ppt(seg)2,FH - % Hundimiento 140,DE - VOL.1,DE - VOL.2,DE - DIF. VOLUMEN,DE - PESO,DE - DENSIDAD ESPECIFICA (kg/L),DA - PESO3,DA - VOLUMEN DEL VASO,DA - DENSIDAD APARENTE  (g/L),R140 - Peso./g,R140 - Part.g /25 gr,"R140 - Minuto""5"" ","R140 - Minuto  ""15"" ","R140 - Minuto  ""30"" ","R140 - Minuto  ""60"" ",R140 - % Reflote 140 PPT,D. Empleo,Autorizado por:,Cantidad de Bolsas,Cantidad de Bolsas 2,Cantidad de Bolsas 3,Cantidad de Bolsas 4,Total Bolsas,TN,Codigo QM,Motivo Pulmon,Observaciones,Causas Pulmon
9/4/2025,II,OVASQUEZC,7530827,A,PE250904A0,21:30:00,PT,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,44.91,10.30,6.01,7.64,10.58,1.53,12.06,1.82,1.31,0.29,1.53,0.63,136.46,0.61,130,160,BUENA,0.11,0,0.14,1.15,24.98,58.53,9.18,1.62,0.92,0.8,2.57,93.84,6.16,0.39,0.29,1.24,5.37,35.22,51.38,5.94,0.14,0.01,0,0.02,97.91,2.09,BUENA,0.76%,0.06%,0.008,39,4875,15,280,0.38%,120,99.62%,50,73,23,30,1.30,206,0.3,687,25,121875,5,8,8,8,0.000%,Concesi�n,PIERO A.,330,,,,330,8.25,40000454477,Flotabilidad,Flotabilidad 0.38,Falla operativa
9/4/2025,III,EVillegasL,7530827,A,PE250904A0,23:30:00,Zaranda,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,44.85,10.33,6.36,8.28,10.62,1.52,11.88,1.79,1.30,0.31,1.54,0.60,132.54,0.58,138,176,BUENA,0.02,0,0.07,1.11,12.63,46.53,29.15,4.87,1.64,0.8,3.18,89.42,10.58,0.11,0.18,1.79,6.91,21.16,46.37,22.48,0.96,0.03,0.01,0,96.92,3.08,BUENA,1.50%,,0.025,93,3720,15,205,0.37%,120,99.63%,50,73,23,30,1.30,,0.3,0,25,93000,2,2,2,2,0.002%,,,,,,,0,0,,,,
9/4/2025,III,EVillegasL,7530827,A,PE250904A0,01:30:00,Zaranda,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,44.73,10.48,6.46,8.25,10.49,1.48,11.81,1.87,1.26,0.27,1.48,0.57,136.30,0.58,136,172,BUENA,0.01,0,0.09,1.56,14.85,46.75,25.54,4.51,1.9,1.09,3.7,88.70,11.30,0.26,0.2,2.23,9.44,26.14,42.61,18,1.02,0.09,0.01,0,96.19,3.81,BUENA,1.52%,,0.022,84,3818,15,197,0.34%,120,99.66%,50,73.2,23.2,30,1.29,,0.3,0,25,95455,3,3,2,0,0.000%,,,,,,,0,0,,,,
9/4/2025,III,EVillegasL,7530827,A,PE250904A0,05:30:00,ARRANQUE,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,44.39,10.67,6.83,8.56,10.34,1.53,11.79,1.91,1.27,0.28,1.45,0.60,128.31,0.6,135,170,BUENA,0,0,0.04,0.44,9.61,64.63,20.33,1.37,0.64,0.53,2.41,95.01,4.99,0.34,0.2,0.87,2.33,14.59,62.97,18.39,0.28,0.03,0,0,98.28,1.72,BUENA,0.43%,,0.019,77,4053,15,125,0.21%,120,99.79%,50,73.2,23.2,30,1.29,,0.3,0,25,101316,2,2,2,2,0.000%,,,,,,,0,0,,,,
9/4/2025,III,EVillegasL,7530827,A,PE250904A0,05:00:00,PT,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,44.61,10.50,6.04,8.11,10.61,1.45,12.40,1.83,1.28,0.27,1.51,0.58,129.56,0.56,135,170,BUENA,0.03,0,0.06,1.3,13.88,49.91,25.49,3.4,1.56,0.88,3.49,90.58,9.42,0.28,0.16,1.98,7.48,22.68,48.4,18.28,0.68,0.05,0.01,0,96.84,3.16,BUENA,1.23%,0.03%,0.027,105,3889,15,204,0.35%,120,99.65%,50,73.2,23.2,30,1.29,207,0.3,690,25,97222,5,4,2,0,0.000%,Concesi�n,PIERO A.,330,224,,,554,13.85,40000454592-40000454911,Flotabilidad,Flotabilidad 0.35 / Densidad 1.29,Falla operativa
9/5/2025,I,CSIVINCHAV,7530827,A,PE250905A0,07:40:00,ZARANDA,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,45.60,8.53,6.71,8.29,10.30,1.63,11.63,1.89,1.30,0.25,1.49,0.59,136.63,0.43,133,166,BUENA,0.02,0,0.17,1.22,16.6,61.48,12.95,2.34,1.25,0.99,2.98,92.25,7.75,0.26,0.37,1.91,5,24.76,57.49,9.79,0.35,0.06,0.01,0,97.04,2.96,BUENA,0.85%,,0.017,83,4882,15,115,0.16%,100,99.84%,50,73.2,23.2,30,1.29,,0.3,0,25,122059,1,1,0,0,0.002%,,,,,,,0,0,,,,
9/5/2025,I,CSIVINCHAV,7530827,A,PE250905A0,09:30:00,ZARANDA,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,45.01,9.70,6.30,8.00,10.23,1.59,11.57,1.74,1.26,0.25,1.50,0.59,131.61,0.51,140,180,BUENA,0.03,0,0.1,1.03,16.5,61.52,13.38,2.05,1.22,0.91,3.26,92.43,7.57,0.21,0.31,1.6,4.8,24.91,57.81,10.13,0.21,0.02,0,0,97.65,2.35,BUENA,0.92%,,0.013,72,5538,15,145,0.17%,100,99.83%,50,73.2,23.2,30,1.29,,0.3,0,25,138462,1,1,0,0,0.000%,,,,,,,0,0,,,,
9/5/2025,I,CSIVINCHAV,7530827,A,PE250905A0,13:40:00,ARRANQUE,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,45.31,9.23,6.50,8.09,10.09,1.55,11.54,1.86,1.28,0.26,1.45,0.62,141.51,0.5,135,170,BUENA,0.03,0,0.02,0.41,11.62,61.62,20.95,1.86,0.76,0.43,2.3,94.60,5.40,0.24,0.12,0.68,2.33,15.11,61.97,19.21,0.32,0.02,0,0,98.62,1.38,BUENA,0.80%,,0.019,93,4895,15,120,0.16%,100,99.84%,50,73.2,23.2,30,1.29,,0.3,0,25,122368,1,1,0,0,0.000%,,,,,,,0,0,,,,
9/5/2025,I,CSIVINCHAV,7530827,A,PE250905A0,15:42:00,ZARANDA,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,44.00,11.01,5.69,7.27,11.19,1.45,11.83,1.89,1.32,0.44,1.52,0.77,137.88,0.62,132,164,BUENA,0.04,0.01,0.06,1.43,17.52,55.21,18.29,3.34,1.53,0.79,1.78,92.45,7.55,0.18,0.17,1.77,5.99,20.3,57.28,14.12,0.17,0.02,0,0,97.69,2.31,BUENA,0.75%,,0.014,56,4000,15,230,0.38%,100,99.62%,50,73,23,30,1.30,,0.3,0,25,100000,1,1,0,0,0.000%,,,,,,,0,0,,,,
9/5/2025,I,CSIVINCHAV,7530827,A,PE250905A0,17:45:00,ZARANDA,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,44.30,11.09,5.52,7.48,10.91,1.45,11.86,1.79,1.24,0.32,1.47,0.66,137.83,0.62,130,160,BUENA,0,0.01,0.06,1.1,11,41.34,28.45,8.05,4.22,2.15,3.62,81.89,18.11,0.16,0.28,1.8,5.94,15.97,50.76,24.27,0.68,0.08,0.05,0.01,96.94,3.06,BUENA,1.00%,,0.016,75,4688,15,410,0.58%,100,99.42%,50,73.1,23.1,30,1.30,,0.3,0,25,117188,1,1,0,0,0.003%,,,,,,,0,0,,,,
9/5/2025,I,CSIVINCHAV,7530827,A,PE250905A0,18:00:00,PT,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,45.45,8.80,6.66,8.45,10.16,1.64,11.62,1.78,1.27,0.27,1.48,0.60,129.29,0.49,135,170,BUENA,0.01,0.01,0.19,1.06,13.75,63.99,14.73,1.76,0.98,0.75,2.77,93.53,6.47,0.32,0.39,1.53,3.89,20.95,60.86,11.75,0.27,0.04,0,0,97.45,2.55,BUENA,0.86%,0.10%,0.016,74,4625,15,200,0.29%,100,99.71%,50,73.1,23.1,30,1.30,206,0.3,687,25,115625,1,1,0,0,0.003%,Concesi�n,PIERO A.,132,,,,132,3.3,40000454922,Flotabilidad,Flotabilidad 0.29,Falla operativa
9/5/2025,II,OVASQUEZC,7530827,A,PE250905A0,19:50:00,ZARANDA,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,44.31,11.16,5.55,7.45,10.85,1.50,12.30,1.75,1.27,0.30,1.54,0.63,125.61,0.63,136,172,BUENA,0.01,0,0.14,1.8,14.5,41.25,25.19,7.13,4.17,2.17,3.64,82.74,17.26,0.21,0.39,3.21,8.84,19.45,46.76,20.32,0.72,0.08,0.01,0.01,95.37,4.63,BUENA,1.68%,,0.012,50,4167,15,380,0.61%,120,99.39%,50,73.2,23.2,30,1.29,,0.3,0,25,104167,5,5,5,5,0.006%,,,,,,,0,0,,,,
9/5/2025,II,OVASQUEZC,7530827,A,PE250905A0,01:00:00,ARRANQUE,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,44.08,10.24,6.79,8.54,10.64,1.55,11.77,1.71,1.22,0.27,1.50,0.72,136.07,0.61,142,184,BUENA,0.05,0,0.06,1.13,25.24,57.88,10.52,1.56,0.83,0.57,2.16,94.77,5.23,0.22,0.2,1.03,6.69,35.28,49.35,7.07,0.15,0.01,0,0,98.39,1.61,BUENA,0.52%,,0.016,72,4500,15,490,0.73%,120,99.27%,50,73.2,23.2,30,1.29,,0.3,0,25,112500,3,3,15,15,0.000%,,,,,,,0,0,,,,
9/5/2025,II,OVASQUEZC,7530827,A,PE250905A0,03:15:00,ZARANDA,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,43.76,10.19,6.43,8.38,10.92,1.40,12.59,1.76,1.27,0.32,1.50,0.74,129.86,0.59,139,178,BUENA,0.05,0.01,0.29,2.38,19.54,45.61,18.71,4.84,2.45,1.64,4.48,86.24,13.76,0.31,0.53,4.18,12.54,29.81,39.53,12.3,0.77,0.03,0,0,94.18,5.82,BUENA,1.72%,,0.005,26,5200,15,480,0.62%,120,99.38%,50,73.2,23.2,30,1.29,,0.3,0,25,130000,5,10,10,10,0.000%,,,,,,,0,0,,,,
9/5/2025,II,OVASQUEZC,7530827,A,PE250905A0,05:00:00,PT,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,44.42,10.91,5.56,7.66,10.85,1.41,12.10,1.70,1.24,0.28,1.47,0.68,136.39,0.62,140,180,BUENA,0.04,0,0.21,1.96,15.34,43.26,22.83,6.86,3.85,2.1,3.55,83.39,16.61,0.23,0.49,3.34,8.99,20.91,48.06,17.23,0.67,0.06,0.01,0.01,95.19,4.81,BUENA,1.58%,0.06%,0.007,36,5143,15,420,0.54%,120,99.46%,50,73.1,23.1,30,1.30,207,0.3,690,25,128571,3,5,5,5,0.000%,Concesi�n,PIERO A.,396,,,,396,9.9,40000454794,Apariencia,Flotabilidad 0.54 / Rebabas 1.58,Atoro en tuberia de abastecimiento
9/5/2025,I,CSIVINCHAV,7530827,A,PE250905A0,11:00:00,PT,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,44.01,10.39,6.73,8.29,10.72,1.49,12.28,1.76,1.26,0.32,1.53,0.74,132.97,0.56,140,180,BUENA,0.09,0.01,0.1,1.22,22.71,53.18,13.43,2.73,1.62,1.2,3.71,90.54,9.46,0.73,0.24,1.75,7.78,35.46,45,8.63,0.37,0.03,0.01,0,96.87,3.13,BUENA,1.17%,0.08%,0.014,90,6429,15,240,0.25%,100,99.75%,50,73.1,23.1,30,1.30,208,0.3,693,25,160714,2,1,0,0,0.000%,Concesi�n,PIERO A.,234,,,,234,5.85,40000455105,Apariencia,Flotabilidad 0.25 / Rebabas 1.17,Falla operativa
9/6/2025,I,CSIVINCHAV,7530827,A,PE250906A0,13:30:00,ARRANQUE,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,44.72,8.80,7.91,9.25,10.62,1.58,11.75,1.71,1.26,0.29,1.58,0.75,127.77,0.5,140,180,BUENA,0.06,0,0.15,1.1,12.2,58.32,19.94,2.62,1.39,0.89,3.33,91.56,8.44,0.18,0.23,1.72,4.96,19.85,56.37,16.16,0.49,0.03,0.01,0,97.34,2.66,BUENA,1.15%,,0.008,60,7500,15,480,0.43%,120,99.57%,50,73.1,23.1,30,1.30,,0.3,0,25,187500,1,1,0,0,0.000%,,,,,,,0,0,,,,
9/6/2025,I,CSIVINCHAV,7530827,A,PE250906A0,17:30:00,ARRANQUE,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,45.50,6.32,8.38,9.77,11.59,2.03,10.80,1.97,1.38,0.55,1.46,0.93,143.96,0.39,141,182,BUENA,0.11,0,0.07,0.68,14.59,62.6,16.56,1.44,0.98,0.52,2.45,94.43,5.57,0.3,0.14,0.74,2.88,18.66,61.63,15.43,0.19,0.01,0.01,0.01,98.6,1.40,BUENA,0.86%,0.10%,0.016,96,6000,15,600,0.67%,120,99.33%,50,73.1,23.1,30,1.30,208,0.3,693,25,150000,1,0,0,0,0.000%,,,,,,,0,0,,,,
9/6/2025,III,EVillegasL,7530827,A,PE250906A0,19:30:00,ZARANDA,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,43.58,9.44,8.06,9.71,11.23,1.77,11.44,1.91,1.24,0.39,1.48,0.83,130.79,0.53,135,170,BUENA,0.04,0,0.03,0.28,7.78,63.24,23.4,1.18,0.54,0.52,2.99,94.70,5.30,0.19,0.06,0.52,1.74,13,62.43,21.64,0.4,0.01,0.01,0,98.81,1.19,BUENA,0.35%,,0.021,108,5143,15,359,0.47%,120,99.53%,50,73.2,23.2,30,1.29,,0.3,0,25,128571,2,2,2,2,0.000%,,,,,,,0,0,,,,
9/6/2025,III,EVillegasL,7530827,A,PE250906A0,21:15:00,ZARANDA,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,43.89,8.91,7.16,8.89,11.70,1.53,11.44,1.86,1.29,0.44,1.56,0.88,134.44,0.55,130,160,BUENA,0.06,0.01,0.09,0.65,11.23,65.21,17.75,1.36,0.6,0.5,2.54,94.84,5.16,0.25,0.16,0.77,2.69,19.32,61.99,14.53,0.27,0.02,0,0,98.53,1.47,BUENA,0.64%,,0.019,86,4526,15,855,1.26%,120,98.74%,50,73.2,23.2,30,1.29,,0.3,0,25,113158,2,5,5,5,0.000%,,,,,,,0,0,,,,
9/6/2025,III,EVillegasL,7530827,A,PE250906A0,01:30:00,ARRANQUE,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,44.82,9.33,7.08,8.84,10.64,1.68,11.53,1.88,1.30,0.27,1.52,0.59,120.79,0.53,148,196,REGULAR,0.03,0,0.12,0.83,15.16,62.35,17.51,1.06,0.46,0.37,2.11,95.85,4.15,0.48,0.17,1.08,3.49,21.21,57.93,15.39,0.24,0.01,0,0,98.02,1.98,BUENA,0.80%,,0.021,79,3762,15,254,0.45%,120,99.55%,50,73.9,23.9,30,1.26,,0.3,0,25,94048,5,8,8,8,0.000%,,,,,,,0,0,,,,
9/6/2025,III,EVillegasL,7530827,A,PE250906A0,03:30:00,ZARANDA,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,45.32,9.16,6.66,8.54,10.44,1.71,11.66,1.95,1.35,0.27,1.48,0.54,123.87,0.53,145,190,BUENA,0.25,0.01,0.27,1.42,17.53,59.15,14.36,2.33,1.08,0.81,2.79,92.46,7.54,0.46,0.37,1.96,5.51,28.01,53.16,10.21,0.31,0.01,0,0,96.89,3.11,BUENA,1.44%,,0.025,104,4160,15,197,0.32%,120,99.68%,50,73.5,23.5,30,1.28,,0.3,0,25,104000,10,10,5,5,0.000%,,,,,,,0,0,,,,
9/6/2025,III,EVillegasL,7530827,A,PE250906A0,05:30:00,ZARANDA,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,44.63,10.23,6.47,8.19,10.36,1.67,11.08,1.98,1.30,0.24,1.43,0.53,139.46,0.56,144,134,BUENA,0.09,0.01,0.09,0.61,14.71,62.43,14.8,1.99,1.38,0.87,3.02,92.55,7.45,0.21,0.16,1.22,3.6,23.3,59.01,12.27,0.22,0.01,0,0,98.18,1.82,BUENA,0.59%,,0.023,104,4522,15,203,0.30%,120,99.70%,50,73.5,23.5,30,1.28,,0.3,0,25,113043,10,10,10,10,0.000%,,,,,,,0,0,,,,
9/6/2025,III,EVillegasL,7530827,A,PE250906A0,05:00:00,PT,3,HD14355,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.50,11.50,6.10,10.84,1.98,12.58,44.74,8.27,7.67,9.11,11.07,1.76,11.52,2.03,1.30,0.34,1.46,0.79,136.81,0.51,140,180,BUENA,0.17,0.01,0.18,0.92,14.98,61.73,16.28,1.49,0.86,0.7,2.68,93.91,6.09,0.3,0.31,1.2,3.4,21.67,59,13.91,0.19,0.01,0.01,0,97.98,2.02,BUENA,1.10%,0.17%,0.026,110,4231,15,237,0.37%,120,99.63%,50,73.5,23.5,30,1.28,210,0.3,700,25,105769,8,10,15,15,0.000%,Reparaci�n,PIERO A.,588,74,,,662,16.55,40000455217-40000455120,Error_c�digo,Flotabilidad 0.37 / Densidad 1.28 / Error de codigo,Falla operativa
9/7/2025,I,OVASQUEZC,7530857,A,PE250907A0,15:00:00,ARRANQUE,11,HD14378,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.62,11.50,6.32,10.73,2.04,12.00,44.83,10.23,6.66,8.44,10.54,1.64,11.24,1.86,1.27,0.25,1.46,0.52,126.91,0.59,144,188,BUENA,0.21,0,0.07,1.42,25.32,54.63,11.57,1.49,0.85,0.75,3.69,92.94,7.06,0.44,0.19,2.58,13.41,31.44,43.38,8.17,0.3,0.08,0,0.01,96.4,3.60,BUENA,0.81%,,0.006,36,6000,15,220,0.24%,110,99.76%,50,73.1,23.1,30,1.30,,0.3,0,25,150000,8,8,8,8,0.000%,,,,,,,0,0,,,,
9/7/2025,I,OVASQUEZC,7530857,A,PE250907A0,17:00:00,Zaranda,11,HD14378,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.62,11.50,6.32,10.73,2.04,12.00,44.65,10.47,5.43,7.63,10.96,1.64,11.72,1.92,1.31,0.21,1.44,0.53,126.32,0.6,139,178,BUENA,0.07,0.01,0.1,1.3,24.55,54.49,12.54,2.09,0.97,0.69,3.19,92.88,7.12,0.24,0.32,1.58,12.43,39.89,38.74,6.57,0.2,0.03,0,0,97.63,2.37,BUENA,0.79%,,0.009,49,5444,15,120,0.15%,110,99.85%,50,73.1,23.1,30,1.30,,0.3,0,25,136111,5,6,6,6,0.000%,,,,,,,0,0,,,,
9/7/2025,III,EVillegasL,7530857,A,PE250907A0,19:30:00,Zaranda,11,HD14378,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.62,11.50,6.32,10.73,2.04,12.00,44.19,10.66,6.20,8.04,11.03,1.65,12.55,1.94,1.35,0.32,1.52,0.51,115.59,0.56,135,170,BUENA,0.02,0,0.07,1.09,23.17,55,13.81,2.16,0.92,0.8,2.96,93.07,6.93,0.15,0.19,1.11,11.13,39.54,39.98,7.67,0.21,0.02,0,0,98.32,1.68,BUENA,0.58%,,0.021,98,4667,15,158,0.23%,120,99.77%,50,73.2,23.2,30,1.29,,0.3,0,25,116667,5,5,8,8,0.000%,,,,,,,0,0,,,,
9/7/2025,III,EVillegasL,7530857,A,PE250907A0,21:30:00,Zaranda,11,HD14378,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.62,11.50,6.32,10.73,2.04,12.00,44.06,10.45,6.06,8.19,11.45,1.52,11.95,1.91,1.28,0.26,1.51,0.68,124.14,0.56,146,192,BUENA,0.03,0.01,0.13,0.94,18.83,55.82,16.69,2.73,1.17,0.8,2.85,92.28,7.72,0.21,0.21,1.45,8.69,34.43,44.38,10.27,0.32,0.02,0.02,0,97.77,2.23,BUENA,0.69%,,0.026,143,5500,15,155,0.19%,97,99.81%,50,73,23,30,1.30,,0.3,0,25,137500,8,8,5,2,0.000%,,,,,,,0,0,,,,
9/7/2025,III,EVillegasL,7530857,A,PE250907A0,23:30:00,Zaranda,11,HD14378,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.62,11.50,6.32,10.73,2.04,12.00,44.53,10.32,6.69,8.41,10.81,1.60,11.34,1.90,1.28,0.25,1.46,0.62,131.43,0.56,135,170,BUENA,0.15,0.02,0.32,1.57,19.78,52.87,16.15,3.63,1.59,1.01,2.91,90.37,9.63,0.31,0.32,2.28,11.12,36.16,40.59,8.84,0.36,0.02,0,0,96.71,3.29,BUENA,1.44%,,0.022,114,5182,15,127,0.16%,57,99.84%,50,73,23,30,1.30,,0.3,0,25,129545,4,2,2,2,0.000%,,,,,,,0,0,,,,
9/7/2025,III,EVillegasL,7530857,A,PE250907A0,03:30:00,ARRANQUE,11,HD14378,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.62,11.50,6.32,10.73,2.04,12.00,44.24,10.91,7.36,9.10,11.02,1.57,11.05,1.98,1.32,0.27,1.51,0.60,124.98,0.6,128,156,BUENA,0.07,0,0,0.08,6.38,67.71,22.49,0.39,0.22,0.3,2.36,96.66,3.34,0.53,0.11,0.24,0.97,9.22,66.64,22.13,0.15,0.01,0,0,98.96,1.04,BUENA,0.18%,,0.019,80,4211,15,158,0.25%,120,99.75%,50,73.2,23.2,30,1.29,,0.3,0,25,105263,5,5,4,1,0.000%,,,,,,,0,0,,,,
9/7/2025,III,EVillegasL,7530857,A,PE250907A0,05:30:00,ZARANDA,11,HD14378,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.62,11.50,6.32,10.73,2.04,12.00,44.74,10.49,7.04,8.88,10.91,1.66,11.37,1.89,1.31,0.21,1.46,0.59,135.20,0.57,131,162,BUENA,0.05,0,0.01,0.16,15.71,67.21,13.61,0.4,0.31,0.35,2.19,96.69,3.31,0.31,0.15,0.43,2.26,24.24,60.21,12.28,0.11,0.01,0,0,98.99,1.01,BUENA,0.14%,,0.017,82,4824,15,124,0.17%,120,99.83%,50,74.5,24.5,30,1.22,,0.3,0,25,120588,8,4,2,2,0.000%,,,,,,,0,0,,,,
9/7/2025,III,EVillegasL,7530857,A,PE250907A0,00:00:00,PT,11,HD14378,Nicovita Katal Camar�n,43.5-45.5,5.5-11.5,6.0-10,13,2.60,43.62,11.50,6.32,10.73,2.04,12.00,44.38,10.54,6.24,8.39,11.06,1.49,11.60,1.88,1.32,0.28,1.47,0.57,125.39,0.57,132,164,BUENA,0.07,0.01,0.08,1.16,19.83,55.24,14.74,2.43,1.13,0.99,4.32,90.97,9.03,0.3,0.21,1.81,10.04,33.67,44.04,9.49,0.39,0.04,0.01,0,97.24,2.76,BUENA,0.81%,0.07%,0.024,106,4417,15,301,0.45%,120,99.55%,50,73.2,23.2,30,1.29,203,0.3,677,25,110417,10,10,4,2,0.000%,Concesi�n,PIERO A.,588,132,,,720,18,40000455311-40000455391,Flotabilidad,Flotabilidad 0.45 / Densidad 1.29,Falla operativa
9/8/2025,I,OVASQUEZC,7530857,A,PE250908A0,07:45:00,Zaranda,12,HD14378,Nicovita Katal Camar�n,43.5-45.5,5.5-11,6.0-10,13,2.60,43.50,11.50,6.59,10.79,2.05,12.00,44.19,11.29,6.92,8.77,10.81,1.61,11.39,1.96,1.29,0.17,1.40,0.59,141.64,0.64,138,176,BUENA,0.09,0.01,0.01,0.21,16.3,64.86,14.71,0.5,0.35,0.53,2.43,96.08,3.92,0.25,0.15,0.42,3.05,28.2,55.95,11.87,0.1,0.01,0,0,99.07,0.93,BUENA,0.24%,,0.007,40,5714,15,120,0.14%,90,99.86%,50,73.2,23.2,30,1.29,,0.3,0,25,142857,2,3,3,3,0.004%,,,,,,,0,0,,,,
